fold,val_loss,train_loss,epochs_run,F1_avg,F1_Fixation,F1_Saccade,F1_Pursuit,F1_Blink,Prec_Fixation,Prec_Saccade,Prec_Pursuit,Prec_Blink,Rec_Fixation,Rec_Saccade,Rec_Pursuit,Rec_Blink,ev_F1_avg,ev_F1_Fixation,ev_F1_Saccade,ev_F1_Pursuit,ev_F1_Blink,roc_auc_micro,roc_auc_macro
1,0.2537708326429373,0.18380063752932796,138,0.8688302636146545,0.9416588961739807,0.7780560945493032,0.9490905496243575,0.8065155433079784,0.9240529129501275,0.8467977269236676,0.9491218242330378,0.8529623123602683,0.9599488039280261,0.7196371467728252,0.9490592770766747,0.7648659291876991,0.8746349140975552,0.9126903391931843,0.7992483557782649,0.9539156087967102,0.8326853526220614,0.988515436587661,0.9793599584536861
