fold,val_loss,train_loss,epochs_run,F1_avg,F1_Fixation,F1_Saccade,F1_Pursuit,F1_Blink,Prec_Fixation,Prec_Saccade,Prec_Pursuit,Prec_Blink,Rec_Fixation,Rec_Saccade,Rec_Pursuit,Rec_Blink,ev_F1_avg,ev_F1_Fixation,ev_F1_Saccade,ev_F1_Pursuit,ev_F1_Blink,roc_auc_micro,roc_auc_macro
3,0.205776577439678,0.195271969769974,298,0.8698503375053406,0.9624318476580683,0.8515031481864672,0.8735644922215912,0.7919018159477648,0.9494476138267343,0.8611380995799763,0.9008185363484422,0.884241089946077,0.9757761389818537,0.8420814148943945,0.8479111481625903,0.7170245795601552,0.8725805248005427,0.9132196757965344,0.8679592940699168,0.8976235640839854,0.8115195652517337,0.9916063119977335,0.981691864265136
4,0.20205979370311694,0.19033367322566352,300,0.8733391761779785,0.9636605162378166,0.8527513838321049,0.8813320339229063,0.7956127339114559,0.950889924422424,0.8635770919827935,0.9068100358422939,0.886554354736173,0.9767787994601481,0.8421937351088243,0.8572465814206769,0.7215926730828935,0.8758196510309963,0.9154823707929104,0.8687729062033392,0.9045492490861788,0.814474078041557,0.9918523725270791,0.982070581301338
