fold,val_loss,train_loss,epochs_run,F1_avg,F1_Fixation,F1_Saccade,F1_Pursuit,F1_Blink,Prec_Fixation,Prec_Saccade,Prec_Pursuit,Prec_Blink,Rec_Fixation,Rec_Saccade,Rec_Pursuit,Rec_Blink,ev_F1_avg,ev_F1_Fixation,ev_F1_Saccade,ev_F1_Pursuit,ev_F1_Blink,roc_auc_micro,roc_auc_macro
1,0.3903198586041728,0.42065539821211634,43,0.796887218952179,0.9088772277015514,0.7218798428658955,0.8975289923370078,0.6592626870276107,0.8692705059174024,0.8061010946555055,0.8929258667362447,0.8573475469967905,0.9522654630107865,0.6535926385172617,0.9021798230438436,0.5355314502559696,0.7917552194198777,0.8579396792790902,0.7417234468937876,0.9070165945165946,0.6603411569900386,0.9712447878389388,0.9470959047266144
2,0.38730807645928067,0.4177916802080541,46,0.7986465096473694,0.9094283909343214,0.7182381179229727,0.8973950555832089,0.6695245004286751,0.8646910347434064,0.8189186930726163,0.9037227643363187,0.8674451723155796,0.9590475620162582,0.6396031849627986,0.8911553417254333,0.5451421207131095,0.7899315377822388,0.8542835458860994,0.7321813376702582,0.9039133790348209,0.6693478885377765,0.9718061649505713,0.9477670128822617
