fold,val_loss,train_loss,epochs_run,F1_avg,F1_Fixation,F1_Saccade,F1_Pursuit,F1_Blink,Prec_Fixation,Prec_Saccade,Prec_Pursuit,Prec_Blink,Rec_Fixation,Rec_Saccade,Rec_Pursuit,Rec_Blink,ev_F1_avg,ev_F1_Fixation,ev_F1_Saccade,ev_F1_Pursuit,ev_F1_Blink,roc_auc_micro,roc_auc_macro
1,0.42042924625898703,0.4374204220198025,27,0.7105916738510132,0.9204597039161222,0.815194528204751,0.5829645209228296,0.5237480217561349,0.8776563593409464,0.8203712475575818,0.7359550561797753,0.8817296502725547,0.9676521475887847,0.8100827316046423,0.4826343601672695,0.37250944470320346,0.6917697283679004,0.8076567492942016,0.8258899240216311,0.6119109416822127,0.5216212984735562,0.9663248823826841,0.9096337026214849
