fold,val_loss,train_loss,epochs_run,F1_avg,F1_Fixation,F1_Saccade,F1_Pursuit,F1_Blink,Prec_Fixation,Prec_Saccade,Prec_Pursuit,Prec_Blink,Rec_Fixation,Rec_Saccade,Rec_Pursuit,Rec_Blink,ev_F1_avg,ev_F1_Fixation,ev_F1_Saccade,ev_F1_Pursuit,ev_F1_Blink,roc_auc_micro,roc_auc_macro
1,0.3953299194334161,0.4197160559604844,44,0.7322445511817932,0.924818098600234,0.8280655833060675,0.6110129564193169,0.5650817027842064,0.8840155795962492,0.8238306737460396,0.7799937349900804,0.8762914627514954,0.9695694311007772,0.8323442570234163,0.5022118836643316,0.4169901154065104,0.7149252550228533,0.8165446765826059,0.8455661847241536,0.6322151828833623,0.5653749759012917,0.9699728396395375,0.919922812171507
2,0.39744815254243937,0.4181568886492854,37,0.729835569858551,0.9245423216882084,0.824356620325843,0.6177250367341723,0.5527182866556837,0.8849602091422859,0.8218535253010998,0.7605348539966572,0.8973717874171415,0.9678310446606514,0.8268750091356906,0.5200688458900886,0.3993427521606376,0.7135132874668615,0.817652302933125,0.8382461311717023,0.6480773421558333,0.5500773736067853,0.9696603324894927,0.919985287329226
